,Emission,Occupancy,kon,koff
0,8659.372598031425,0.2406489082941719,1.8646355887636668,0.5788107275834288
1,8594.329048267015,0.17489928945248376,1.3439974697078854,0.2911575715018416
2,7970.633638494443,0.4130965929450801,0.402174960867824,0.3070909699736112
3,8348.672478504552,0.4196643257725408,0.996693711919902,0.647330065315928
4,8438.21925933383,0.42724118124941546,1.3997901982124707,1.1122391566534322
5,8273.18198882372,0.4749753639897369,1.1691930484948554,1.045932004343714
6,7821.267645236542,0.33582446363623153,0.606038487164524,0.3328802105072442
7,7836.625908340223,0.48269837802302723,1.1210563351384826,1.08481504451891
8,8136.8890137953085,0.38362485907119753,1.2754280381474818,0.8283577355415803
9,8160.397803080511,0.5604313308871263,0.7850753841537594,1.0008657740598408
10,7777.635686837646,0.3190246957109563,0.8743741185658048,0.45999613986639754
11,8240.646302771129,0.3300319667056894,1.2005673190983959,0.6045891003897934
12,7954.157537638568,0.3558676664669761,1.1231091578299026,0.6168812509853212
13,8283.172461911367,0.49453828735316535,0.5981224032611291,0.5787944057884787
14,8497.36614718369,0.3527539743049317,1.1604415952513942,0.6104879320170571
15,8004.965585876985,0.5903827064862641,0.35542938257592677,0.5323324279290796
16,7357.025925919897,0.11397552587160821,1.7907229951380916,0.24242568816617235
17,8278.875356084782,0.34352494989722243,0.9342798435459958,0.45008646215877013
18,8101.975152258682,0.3022697428775979,1.0035513460598462,0.44147367191061304
19,8183.000800050189,0.6267626071383154,0.4692726523328106,0.8301002960403744
20,8668.497329407339,0.22913716773214368,1.4378013575542044,0.4224190492434987
21,7753.927154888867,0.270219473175872,1.317518239811483,0.5025092607883167
22,8491.726535633105,0.46943837465006655,0.7508165905452086,0.6207182052499299
23,8557.61540011028,0.3734472607751051,1.1231091578299026,0.6168812509853212
24,7942.930848972176,0.4237699011406029,1.353715887891849,0.953834579336493
25,7792.806481344617,0.36351631986330163,0.6702068563132044,0.47512966762718634
26,7930.288558288949,0.21357553403708165,0.8089492021842517,0.23767029656671856
27,7830.970601951822,0.4003905031181146,0.9445364667325086,0.6655292728612501
28,7831.394611903971,0.2720899867058714,0.8319462948583028,0.30195712313349576
29,7987.839627585501,0.27214121519390244,0.8319462948583028,0.30195712313349576
30,8361.02192275985,0.4905490092302392,0.6893342590546275,0.6670561653120919
31,7742.920494349259,0.35924167446862965,1.3134432209633236,0.8185699701229293
32,8169.085346615474,0.5202662363936053,0.9128224964548276,1.0750543156610186
33,8176.156618968481,0.4292336722450097,1.2844597223903245,0.9807480733870537
34,7751.9894524368965,0.2636966367200743,1.317518239811483,0.5025092607883167
35,7838.219589721529,0.3349061087183163,0.9803335994438923,0.5384617665092156
36,8815.011447814626,0.25139900073234894,1.5181489584749515,0.49714900636090875
37,8080.706949461854,0.3295783236466355,0.6246957435113407,0.32864763578578216
38,7824.464337275275,0.4001708040711967,0.9698260135658286,0.6561748842446274
39,8065.010264332383,0.36283494497758384,0.8220764290073981,0.47118196573870674
40,8260.44379764497,0.37072685286618423,0.7983497924746535,0.47725684270741975
41,8157.229536113856,0.3411628810862039,1.8992609868176842,0.9991595710096988
42,7939.34941964358,0.3808455570716015,0.6452962195164127,0.41911042681968824
43,7949.317233401858,0.5464074300382613,0.24577263650923648,0.31334093397828156
44,8462.545491283357,0.36635283516886474,1.4447425987788578,0.7935384829280954
45,8296.074401349026,0.3775196956477604,0.8964679690743915,0.5587052483031623
46,8367.598785815844,0.42634987498484556,0.9206982282095524,0.6754066305020112
47,8241.891496478973,0.4036178395763394,0.7165635854993595,0.5049010386713315
48,7763.886727196342,0.5089911848552655,1.022582553739526,1.2043192916965506
49,7464.6151453584025,0.29337551468945255,1.3411755973232085,0.589994219333288
50,7827.487234568189,0.18194166194161832,1.0743954778685787,0.2327543402818002
51,7762.285139630693,0.18550654933456545,1.7238868305771322,0.42470780935107666
52,8843.621981337237,0.2608246693396668,1.18050695666591,0.42846313920553175
53,8368.463181562687,0.4879777474150852,0.5981224032611291,0.5787944057884787
54,8379.589974908778,0.2811902899077253,1.2624066118075579,0.5054318841920756
55,8308.35273704448,0.2587873466290055,1.1482846496122248,0.356449037701697
56,8393.853242226853,0.24245402680437794,1.363089284236905,0.4231262837009557
57,8365.714941727585,0.4512907588242323,0.8377759902731593,0.7205149943926739
58,8167.610604589905,0.38530716368833295,0.6817747441578619,0.407569844442728
59,8270.566585272383,0.3095075101091592,1.1655320180900355,0.5127287896895479
60,8184.47105271169,0.42683891586403055,0.8981984819670813,0.6858232211935625
61,8667.09180892234,0.3364332137554161,0.7697463921444082,0.38763835596779384
62,7619.91223586843,0.3805870008405329,1.1307264527540248,0.7343793828855171
63,8286.62479937153,0.3587632362485824,0.745573671589014,0.39223798037299523
64,8517.345080069259,0.4873134597433789,1.1691930484948554,1.045932004343714
65,7665.882830849048,0.39851366413070755,1.0174659514986515,0.7768883651677518
66,7708.257971938712,0.41932444943681985,0.4792411469738938,0.3808036402877324
67,8395.50379769175,0.5103789881025135,0.8559181428859333,0.8958375742670187
68,8096.69854225638,0.4524781287693018,0.8981984819670813,0.6858232211935625
69,8283.51473353127,0.1879030300463776,1.9919149843042239,0.43151446996222864
70,8173.434666692852,0.449328648763827,0.9484202657173014,0.815670587513724
71,7887.735090882791,0.3463204954320772,0.8473660886017871,0.46542936373151883
72,8305.129840239559,0.5400792027138389,0.5645632258651687,0.6145591125079344
73,7954.400290779909,0.42004036473693046,1.2529673417169356,0.995578887847764
74,8459.359033014118,0.6179102454835416,0.7224509859283462,1.1749254829939386
75,7932.635247412734,0.5765492020701418,0.5715875619906734,0.8560627054702388
76,7944.853546348706,0.3005822574634997,1.042405952693193,0.43767201817975265
77,8477.387782092623,0.43931103864492754,1.0174659514986515,0.7768883651677518
78,8063.321827380592,0.44733245355871915,0.636945756344784,0.5477982734844093
79,8039.182251450511,0.3235804628233041,1.0463906440938995,0.5269495352091365
80,8196.184336722072,0.41516475292544586,0.6127725179075219,0.43177053002271804
81,8315.964970512336,0.4340119790072531,0.5978055766021121,0.4385440864912012
82,8337.024782267901,0.3563230537849284,0.606038487164524,0.3328802105072442
83,8152.5655539802165,0.48962667320685926,1.0219366168028117,0.9508446946991527
84,8084.244209553482,0.49235820715951895,0.8724888478655299,0.8780562897800497
85,8156.1421532175045,0.384417221009273,0.8964679690743915,0.5587052483031623
86,8076.171491053873,0.38170872870549954,0.6452962195164127,0.41911042681968824
87,8121.77112803721,0.43294133478832675,1.1180049206348468,0.8883425202910425
88,8096.142554427143,0.5514205378174654,0.5354347685577423,0.6560410864861562
89,8606.415428968281,0.30809945975338676,1.5330010939921717,0.6743780744510534
90,7983.016367360678,0.5075061041884407,0.5543958973071758,0.6276959191868511
91,8350.517678020506,0.3291090453452672,1.2005673190983959,0.6045891003897934
92,7886.027869704639,0.41005880375856807,0.8769366092709031,0.6967982056491797
93,8130.37431968931,0.390159716235785,0.6452962195164127,0.41911042681968824
94,7820.073134113755,0.33687422357625096,0.6445938140605904,0.32461463767733745
95,8283.69393356013,0.39741181415196936,0.5279055015840852,0.35718246658926794
96,8270.282345045403,0.3925714815495545,0.996693711919902,0.647330065315928
97,8166.5775051539285,0.3847398962119555,1.0252826156201431,0.6389842981023202
98,7981.36625628552,0.3841628671669865,0.7550544188699352,0.4903942968950239
99,8116.128979324926,0.29590906330907935,1.2624066118075579,0.5054318841920756
