,Emission,Occupancy,kon,koff
0,15704.477504706856,0.36888750235202955,0.6000425051483748,0.3199964294428526
1,16443.734687949298,0.18845801888242736,1.1275548456333202,0.17165290247769824
2,22957.846876958047,0.16347577142382616,1.2392935960283598,0.1727127961319835
3,16337.996295963567,0.3525488508332846,0.5749870484242771,0.24500312435018895
4,15545.806252664477,0.2304987066934055,0.5654822935814847,0.12509101544200985
5,16442.56316162172,0.1394955690280678,1.081796343361027,0.12382912571906389
6,17685.747844279125,0.1971039060981649,0.73374180641181,0.17317005001946126
7,16648.966769510214,0.22651841362139208,0.849636717141862,0.22660560203395227
8,39706.28094057353,0.05688280219021587,6.055033228654229,0.15066234165345938
9,17917.351041672577,0.22836135088643547,0.9558835946063076,0.17097758168632626
10,14694.340474062401,0.18939083494073664,0.9558835946063076,0.17097758168632626
11,17562.416360569117,0.12826644521172795,0.42428105618929873,0.03845402783845623
12,15405.463964271781,0.18423859749321864,1.2550112537346587,0.22448213397893202
13,14684.82592726003,0.08543730731954367,0.4858538780074783,0.038428697898875715
14,15687.696964152765,0.08525724581436829,0.684926771447577,0.03885999539632502
15,13981.058891060226,0.16884597464257248,1.2550112537346587,0.22448213397893202
16,21044.48744645056,0.129140835037349,0.8717300582042866,0.07900784500463441
17,18505.806171710527,0.2755788282057498,0.6709709386347567,0.235222658972491
18,15356.228912323508,0.14269175155498487,0.6845976486447799,0.07836329714115028
19,27447.885086272974,0.10103446370510179,2.870490097712918,0.10128399399917135
20,21822.72609511991,0.10159288871541032,1.657054452475973,0.13106501324500272
21,22325.33378071796,0.09365349037576295,0.8619806182043571,0.03956516428686987
22,14267.926070451076,0.24867644149545234,0.7676594534186315,0.22950863347553424
23,18637.555390414807,0.23738974311925154,1.012607831973331,0.22400019131248622
24,20051.664416664935,0.14023190472083283,1.2225805052428718,0.12521792157926911
25,19363.502818452023,0.1093833781207434,1.010229648480033,0.07990429165480292
26,20689.331309751473,0.18673267505511382,1.3645646383892007,0.22569827684687394
27,18187.352958434803,0.23201959413088627,0.8065340837570869,0.2279567959990194
28,18593.864715455285,0.14314375003563948,0.5638649614339943,0.07858242344043358
29,17248.59176505599,0.1947166509452669,0.9516385277656665,0.22459575018563982
30,21125.373937481003,0.16625218361693336,1.5479204790129095,0.17718458818531502
31,15446.30123814641,0.23548412119589826,0.6011915548660427,0.12430419087447087
32,26783.17653967045,0.0979532378166282,2.870490097712918,0.10128399399917135
33,17144.3384149072,0.2753779480097157,0.700323377407098,0.23315270776060287
34,13974.550462154866,0.14845342677623619,0.8717300582042866,0.07900784500463441
35,15528.596668804212,0.36449476870948594,0.8720351567489657,0.44524558786886437
36,16257.298777686143,0.2754985488983274,0.6440240179432007,0.2374473250502013
37,15292.905016551484,0.11901719252705224,0.7668379871171791,0.07854031576903667
38,,0.027097119845218464,0.795660430409329,0.0037333542169713145
39,19560.430570545264,0.08618055649924608,0.8619806182043571,0.03956516428686987
40,19231.501513687155,0.1961620754278867,0.8884669904940998,0.1711656079735009
41,19330.083922741585,0.12317450190355306,1.770311308287522,0.1813170597939507
42,17566.315347525542,0.17962067081234165,1.2550112537346587,0.22448213397893202
43,17271.858013626963,0.2609802369145697,0.41724637259280384,0.1317362603275089
44,16805.19665541869,0.2265535479594608,0.8300315542462183,0.17161984381807457
45,15492.950704927449,0.36940922505407164,0.38274161737541057,0.2041121252385758
46,16824.51725367008,0.25833759642485665,0.4571206197030666,0.12919943986394694
47,17244.885062772184,0.1274255887646372,0.6845976486447799,0.07836329714115028
48,17955.015322061365,0.10150611226312792,1.2225805052428718,0.12521792157926911
49,17293.89765249453,0.235468176252485,0.6882474041229123,0.12310586500576255
50,15932.123009620735,0.26632864384515637,0.700323377407098,0.23315270776060287
51,15554.089846680065,0.24467360196455815,0.6253085385409595,0.1767356567159756
52,17164.105215399617,0.21656231721729632,0.8884669904940998,0.1711656079735009
53,21922.58224058729,0.19513642239360557,1.7432027085606072,0.2883248154381062
54,20888.1795998242,0.13070949497263482,1.2225805052428718,0.12521792157926911
55,16408.922748231853,0.1947257244061814,0.5182300310769019,0.07889256059690265
56,15970.104147029406,0.23977064726647979,0.8065340837570869,0.2279567959990194
57,15936.6507942655,0.17078168556848128,0.44609903343840174,0.07979311953912079
58,22037.556404772153,0.16162008367713734,0.8799808083132634,0.12263756258673406
59,14151.520555576402,0.22797871311069592,0.5654822935814847,0.12509101544200985
60,15499.669782759991,0.4519349001007437,0.5388927683907743,0.4510831405332692
61,15336.357260079589,0.2290829146291874,0.9530820215630165,0.284944777772105
62,22833.644889529343,0.09228914555653255,1.48508239663438,0.08425761337143521
63,17221.80478753839,0.2225714505061788,0.6417576133879808,0.12363636830906677
64,16683.424505440802,0.241179482627991,0.8065340837570869,0.2279567959990194
65,14009.832218293714,0.2145530601703012,0.5338052789795698,0.1259831265627291
66,17905.640702993962,0.1533529588131491,0.7668379871171791,0.07854031576903667
67,15712.096057285185,0.2765716866289229,0.6709709386347567,0.235222658972491
68,14394.902209132013,0.26466000192907724,0.7676594534186315,0.22950863347553424
69,18065.598848295955,0.167990809295972,0.8051080550276342,0.12256533239945826
70,16704.96909462993,0.13461461218025436,0.9703919672325224,0.12302390329339766
71,20276.331383191926,0.17990567489120018,1.3761610575707073,0.1744663090581326
72,17031.68764660561,0.29652709062782845,1.2430062693785595,0.41382350899383147
73,20170.634432957184,0.18342807573045364,1.2392935960283598,0.1727127961319835
74,21057.99456748817,0.13406994183930623,1.081796343361027,0.12382912571906389
75,19725.926320431518,0.10939617769475675,1.657054452475973,0.13106501324500272
76,17185.2135822968,0.18675840340064986,1.4956555433562222,0.227690578527693
77,18313.51998817128,0.15640626866312807,1.2392935960283598,0.1727127961319835
78,14683.093567098993,0.3624415713713707,0.6000425051483748,0.3199964294428526
79,14881.521055376475,0.22559158470845997,0.31490766724075464,0.0839886507732974
80,22192.142480793613,0.16669588463593346,1.1275548456333202,0.17165290247769824
81,59162.28043390611,0.04112716930639346,4.2629928895401505,0.06260943109366597
82,16278.623683392212,0.35267029445220743,0.7184688927015722,0.3831519906634163
83,18279.004575624178,0.23738997008265347,1.191043487745571,0.2810975993815669
84,18764.184397714787,0.12810813330082393,1.010229648480033,0.07990429165480292
85,15244.76873702031,0.28256069087401914,0.9080059316837519,0.2866826739604736
86,15450.935477277677,0.26256409333690856,0.5022341182271504,0.18517034240872202
87,15785.338292128688,0.14170196031793744,0.37658359915397593,0.03857006993378644
88,20498.604776845124,0.20096693920134126,1.0820922695615935,0.22373668247775855
89,18220.080816148886,0.1275311358254419,0.6845976486447799,0.07836329714115028
90,15210.039338591982,0.2717253546291152,0.9530820215630165,0.284944777772105
91,17906.76703895928,0.1961233575675519,0.7788863209894838,0.1722983759392036
92,15718.418595285455,0.2973610876724886,0.6440240179432007,0.2374473250502013
93,17380.434670869203,0.15383693144519303,1.034544904770116,0.1711131856699419
94,16198.083569961429,0.1888412926064252,0.8884669904940998,0.1711656079735009
95,16474.60783905796,0.18784532114334215,0.7420668625695017,0.12273747060073896
96,18784.067001777166,0.1639830904275512,0.5638649614339943,0.07858242344043358
97,21014.745047479453,0.1390658882608985,0.8717300582042866,0.07900784500463441
98,23109.86179786181,0.11741227093666172,1.2018283484289123,0.08148221434207213
99,19838.10089038339,0.19449197132631688,1.1620312859325541,0.22386852147456962
