,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96
10,1000223887.0,0.0,43982.05949030896,-1062.8103928826226,167.96599999999998,42.0319,-55.7228,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.91155919386074,0.0,3809.3019277505227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1851.7296919254295,0.0,35974.12006048208,41754.81524476039,57096.510429038724,74220.20561331707,65700.90079759539,108160.59598187373,92850.29116615203,84180.98635043036,74391.6815347087,82503.37671898703,95463.07190326533,67640.76708754367,72792.46227182199,93494.15745610034,80426.85264037867,117493.54782465697,77166.24300893533,116458.93819321363,84978.63337749195,51807.32856177029,52487.02374604864,70124.71893032696,73727.41411460527,89591.10929888359,71654.80448316193,49786.499667440235,86922.19485171858,37923.89003599693,69060.58522027523,59053.28040455356,49647.975588831876,54208.670773110236,78076.36595738854,62735.06114166687,52692.7563259452,63968.45151022352,72100.14669450183,64352.84187878018,78965.53706305851,106133.23224733684,42872.92743161516,131420.6226158935,78645.31780017182,56788.01298445015,61403.70816872848,58293.4033530068,67299.09853728511,54066.793721563445,102101.48890584178,74710.18409012009,52347.87927439844,64681.574458676754,53122.269642955085,48981.96482723343,0.0,,
11,1000223657.0,1.0,1758.082450924867,1091.0073809304893,154.02700000000002,107.943,-61.9355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2612.7670875436743,0.0,0.0,0.0,23072.54782465697,30912.24300893533,50.938193213631166,0.0,7515.328561770293,0.0,7984.718930326955,7314.414114605272,0.0,11808.804483161934,1025.4996674402355,13735.194851718581,0.0,12177.585220275228,0.0,0.0,0.0,0.0,0.0,11097.7563259452,0.0,0.0,0.0,0.0,4234.23224733684,0.0,0.0,0.0,0.0,0.0,6494.403353006797,0.0,0.0,0.0,0.0,0.0,9400.574458676754,0.0,0.0,0.0,,,,,
12,1000226419.0,1.0,20355.703896472,-1091.66013650142,224.916,40.4389,-51.4265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3930.547824656969,0.0,21739.93819321363,0.0,37797.32856177029,63262.02374604864,44568.718930326955,37746.41411460527,68866.10929888359,70323.80448316193,56382.499667440235,79930.19485171858,57183.89003599693,62658.58522027523,78940.28040455356,48409.975588831876,67913.67077311024,68615.36595738854,90069.06114166687,97729.7563259452,26555.451510223516,48913.14669450183,80460.84187878018,77808.53706305851,63909.23224733684,18292.927431615157,49362.62261589347,16619.31780017182,30882.01298445015,52860.70816872848,33126.4033530068,61210.098537285114,45971.793721563445,47180.488905841776,62894.18409012009,33314.87927439844,21635.574458676754,0.0,4946.964827233431,0.0
13,1000223516.0,1.0,12936.40438900653,1113.5343790934821,202.688,107.321,-58.7203,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11193.20561331707,0.0,21189.595981873732,0.0,0.0,21704.681534708696,20536.376718987027,39786.07190326533,35354.767087543674,62526.46227182199,45677.157456100336,12045.852640378667,32072.54782465697,30897.24300893533,44987.93819321363,53906.63337749195,30385.328561770293,33294.02374604864,16398.718930326955,43418.41411460527,11294.109298883588,40025.80448316193,38703.499667440235,50772.19485171858,34363.89003599693,33420.58522027523,41357.28040455356,0.0,18465.670773110236,16528.365957388538,42710.45151022352,42968.7563259452,27743.84187878018,39880.53706305851,0.0,5670.927431615157,45167.62261589347,23267.31780017182,8219.01298445015,12612.70816872848,22871.403353006797,20097.098537285114,0.0,6887.488905841776,0.0,0.0,0.0,0.0,0.0,0.0,,
14,1000223908.0,1.0,8587.845156708347,-1122.4242484249803,161.495,41.2555,-52.8883,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,696.1682176988106,0.0,0.0,16691.253770533804,0.0,0.0,23501.339323368768,51808.03450764711,14457.72969192543,23757.424876203775,16490.120060482084,9222.815244760393,3069.5104290387244,17963.20561331707,0.0,11084.595981873732,0.0,0.0,0.0,5391.376718987027,0.0,408.7670875436743,0.0,0.0,4701.852640378667,23940.54782465697,0.0,33495.93819321363,21321.633377491948,26271.328561770293,31107.02374604864,28731.718930326955,25755.41411460527,12121.109298883588,37619.80448316193,0.0,6483.194851718581,20295.890035996927,36196.58522027523,46623.28040455356,35853.975588831876,21063.670773110236,14213.365957388538,11387.061141666869,0.0,6932.451510223516,920.1466945018328,0.0,9043.53706305851,20750.23224733684,0.0,0.0,28060.31780017182,14755.01298445015,0.0,17779.403353006797,0.0,0.0,0.0,0.0,0.0,0.0,,,,,
15,1000223518.0,0.0,52155.88542044048,1131.5129031283855,212.922,107.38,-56.3892,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8582.91155919386,32218.606743472206,19852.301927750523,29947.997112028825,0.0,0.0,55745.08266486383,0.0,33828.473033420465,40006.16821769881,68872.86340197713,71725.55858625547,92123.2537705338,74057.94895481213,119006.64413909044,166464.33932336877,114819.03450764711,120254.72969192543,119600.42487620378,103144.12006048208,105839.8152447604,65168.510429038724,86520.20561331707,108867.90079759539,93489.59598187373,122551.29116615203,88682.98635043036,141336.6815347087,129650.37671898703,118286.07190326533,89704.76708754367,116327.46227182199,81813.15745610034,81762.85264037867,59595.54782465697,111910.24300893533,42051.93819321363,96821.63337749195,59202.32856177029,107489.02374604864,75815.71893032696,52840.41411460527,91896.10929888359,76717.80448316193,86093.49966744024,52395.19485171858,75724.89003599693,46959.58522027523,66006.28040455356,115597.97558883188,64079.670773110236,70437.36595738854,52150.06114166687,49962.7563259452,61823.45151022352,55229.14669450183,26249.84187878018,62276.53706305851,63338.23224733684,41075.92743161516,60342.62261589347,32905.31780017182,19216.01298445015,40009.70816872848,11905.403353006797,35066.098537285114,17220.793721563445,0.0,3263.184090120092,0.0,0.0,8930.269642955085,1176.9648272334307,0.0
16,1000223521.0,1.0,18927.962611213672,1151.001967619898,218.636,107.55,-55.1546,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9891.43563780225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11156.997112028825,32546.69229630717,29466.3874805855,6469.082664863832,19491.777849142163,0.0,10542.16821769881,40471.86340197713,43458.55858625547,0.0,27664.948954812135,17797.644139090437,5777.3393233687675,41530.03450764711,22052.72969192543,23357.424876203775,51902.12006048208,52059.81524476039,15576.510429038724,16336.20561331707,41570.90079759539,58569.59598187373,38267.291166152034,42702.986350430365,42273.681534708696,39988.37671898703,35537.07190326533,24740.767087543674,0.0,1415.1574561003363,9309.852640378667,22300.54782465697,28232.24300893533,23788.93819321363,25907.633377491948,8318.328561770293,36962.02374604864,36782.718930326955,39443.41411460527,27244.109298883588,65066.80448316193,42302.499667440235,2503.194851718581,32277.890035996927,44072.58522027523,10940.28040455356,15540.975588831876,20908.670773110236,17416.365957388538,47240.06114166687,49858.7563259452,39954.45151022352,34015.14669450183,55240.84187878018,31291.53706305851,33026.23224733684,25845.927431615157,40861.62261589347,23890.31780017182,0.0,0.0,0.0,10357.098537285114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,1000223883.0,1.0,5936.897473326292,-1152.6808045034486,192.313,40.1971,-52.093999999999994,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7955.291166152034,0.0,0.0,0.0,0.0,18699.767087543674,13596.46227182199,23558.157456100336,43146.85264037867,41120.54782465697,0.0,28141.93819321363,45747.63337749195,19634.328561770293,49987.02374604864,53014.718930326955,46249.41411460527,21278.109298883588,18338.804483161934,7981.4996674402355,3990.7498337201177,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11839.403353006797,22392.098537285114,0.0,5157.488905841776,0.0,11228.879274398438,8880.574458676754,7938.269642955085,12568.96482723343,0.0,,
18,1000223610.0,1.0,2284.6850501435288,1155.866022062438,162.678,108.743,-58.6114,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6325.109298883588,6332.804483161934,0.0,0.0,0.0,32236.58522027523,5006.2804045535595,0.0,0.0,0.0,0.0,0.0,563.4515102235164,8963.146694501833,38373.84187878018,0.0,0.0,0.0,19269.622615893473,24861.31780017182,16206.01298445015,23751.70816872848,19162.403353006797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
19,1000223519.0,1.0,6867.978574457195,1155.8788389709928,174.489,108.512,-59.3948,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9728.365957388538,11871.061141666869,30983.7563259452,20709.451510223516,5838.146694501833,11846.841878780178,43748.53706305851,23552.23224733684,49548.92743161516,45414.62261589347,10002.317800171819,23779.01298445015,32436.70816872848,47174.4033530068,16303.098537285114,46785.793721563445,33500.488905841776,0.0,27389.879274398438,28570.574458676754,23763.269642955085,29593.96482723343,31840.660011511733,,
20,1000223517.0,1.0,25274.788800702103,1159.0946603460734,194.87900000000002,108.154,-60.0864,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22528.20561331707,0.0,29561.595981873732,20716.291166152034,4757.986350430365,34627.681534708696,0.0,0.0,37009.767087543674,40786.46227182199,71866.15745610034,66769.85264037867,53526.54782465697,67971.24300893533,81418.93819321363,64953.63337749195,66555.3285617703,51338.02374604864,55096.718930326955,74047.41411460527,108099.10929888359,48407.80448316193,64008.499667440235,94609.19485171858,72475.89003599693,105075.58522027523,76508.28040455356,63163.975588831876,82891.67077311024,36659.36595738854,101725.06114166687,112046.7563259452,72098.45151022352,46420.14669450183,65908.84187878018,27770.53706305851,49593.23224733684,45598.92743161516,0.0,53660.31780017182,9562.01298445015,5981.708168728481,11928.403353006797,0.0,26455.793721563445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
21,1000223834.0,1.0,33046.09909846454,-1159.174145874267,208.24900000000002,39.7773,-48.0541,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4511.216374915544,35949.91155919386,227.6067434722063,22102.301927750523,48814.997112028825,22311.69229630717,53895.3874805855,53280.08266486383,65758.77784914216,36751.473033420465,22286.16821769881,60458.86340197713,27134.558586255473,18552.253770533804,58565.948954812135,54378.64413909044,0.0,33706.03450764711,0.0,27183.424876203775,16056.120060482077,0.0,22837.510429038724,16605.20561331707,0.0,0.0,51654.291166152034,0.0,30875.681534708696,26042.376718987027,21482.07190326533,25776.767087543674,36550.46227182199,22562.157456100336,57237.85264037867,50775.54782465697,32777.24300893533,23279.93819321363,42933.63337749195,57211.32856177029,70631.02374604864,86258.21893032696,101885.41411460527,90680.10929888359,64234.80448316193,51626.499667440235,78199.19485171858,97897.89003599693,93282.58522027523,94438.28040455356,81940.97558883188,87578.67077311024,49496.36595738854,79429.06114166687,45643.7563259452,70599.45151022352,71554.14669450183,115390.84187878018,87497.53706305851,53663.23224733684,62546.92743161516,49059.62261589347,900.3178001718188,0.0,8446.70816872848,6445.403353006797,0.0,0.0,0.0,0.0,3568.8792743984377,25375.574458676754,45803.269642955085,3034.9648272334307,16511.660011511733
22,1000223560.0,1.0,7095.362935633413,1171.8058161426795,180.937,108.62,-59.7535,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2803.20561331707,0.0,0.0,0.0,2002.9863504303648,11052.681534708696,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14311.7563259452,25541.451510223516,0.0,9616.841878780178,3845.5370630585094,36307.23224733684,33062.92743161516,13993.622615893473,62243.31780017182,43113.01298445015,28356.70816872848,69943.4033530068,54113.098537285114,32762.793721563445,26063.488905841776,43690.18409012009,37258.87927439844,46432.574458676754,13876.269642955085,13999.96482723343,0.0,,
23,1000223891.0,0.0,43405.5616190668,-1181.5301167425564,214.31599999999997,39.3266,-48.3113,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10577.301927750523,0.0,16135.69229630717,0.0,0.0,37437.77784914216,17902.473033420465,18947.16821769881,7454.863401977127,16539.558586255473,13083.253770533804,0.0,18528.644139090437,14283.339323368768,26520.034507647113,35437.72969192543,15231.424876203775,0.0,29880.815244760393,37205.510429038724,18059.20561331707,29229.900797595386,2804.595981873732,27406.291166152034,20628.986350430365,22604.681534708696,11212.376718987027,39709.07190326533,40825.767087543674,11619.46227182199,32438.157456100336,27795.852640378667,0.0,58065.24300893533,52958.93819321363,84846.63337749195,103125.3285617703,68418.02374604864,76175.71893032696,115098.41411460527,114356.10929888359,124668.80448316193,193901.49966744025,145749.19485171858,125733.89003599693,143161.5852202752,86535.28040455356,91979.97558883188,103740.67077311024,133525.36595738854,112286.06114166687,90031.7563259452,41748.45151022352,63525.14669450183,62280.84187878018,94360.53706305851,34379.23224733684,54260.92743161516,58370.62261589347,73527.31780017182,102546.01298445015,55722.70816872848,8510.403353006797,55449.098537285114,61048.793721563445,78523.48890584178,46953.18409012009,91201.87927439844,46711.574458676754,81437.26964295509,64484.96482723343,107599.66001151173
